date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
15:35:41	127721/127721	---MCZ	200	added ('OK')	text/html	date:Mon,%2015%20Oct%202018%2014:34:42%20GMT	https://colorlib.com//polygon/adminty/default/icon-flags.html	C:/My%20Web%20Sites/self%20learning/colorlib.com/polygon/adminty/default/icon-flags.html	(from https://colorlib.com//polygon/adminty/default/index.html)
15:35:41	61275/61275	---MCZ	200	added ('OK')	text/html	date:Mon,%2015%20Oct%202018%2014:34:32%20GMT	https://colorlib.com//polygon/adminty/default/form-elements-component.html	C:/My%20Web%20Sites/self%20learning/colorlib.com/polygon/adminty/default/form-elements-component.html	(from https://colorlib.com//polygon/adminty/default/index.html)
15:35:42	61380/61380	---MCZ	200	added ('OK')	text/html	date:Mon,%2015%20Oct%202018%2014:34:31%20GMT	https://colorlib.com//polygon/adminty/default/form-elements-add-on.html	C:/My%20Web%20Sites/self%20learning/colorlib.com/polygon/adminty/default/form-elements-add-on.html	(from https://colorlib.com//polygon/adminty/default/index.html)
15:35:42	63974/63974	---MCZ	200	added ('OK')	text/html	date:Mon,%2015%20Oct%202018%2014:34:32%20GMT	https://colorlib.com//polygon/adminty/default/form-elements-advance.html	C:/My%20Web%20Sites/self%20learning/colorlib.com/polygon/adminty/default/form-elements-advance.html	(from https://colorlib.com//polygon/adminty/default/index.html)
15:35:43	53819/53819	---MCZ	200	added ('OK')	text/html	date:Mon,%2015%20Oct%202018%2014:34:33%20GMT	https://colorlib.com//polygon/adminty/default/form-validation.html	C:/My%20Web%20Sites/self%20learning/colorlib.com/polygon/adminty/default/form-validation.html	(from https://colorlib.com//polygon/adminty/default/index.html)
15:35:43	65359/65359	---MCZ	200	added ('OK')	text/html	date:Mon,%2015%20Oct%202018%2014:34:33%20GMT	https://colorlib.com//polygon/adminty/default/form-picker.html	C:/My%20Web%20Sites/self%20learning/colorlib.com/polygon/adminty/default/form-picker.html	(from https://colorlib.com//polygon/adminty/default/index.html)
15:35:43	63120/63120	---MCZ	200	added ('OK')	text/html	date:Mon,%2015%20Oct%202018%2014:34:33%20GMT	https://colorlib.com//polygon/adminty/default/form-select.html	C:/My%20Web%20Sites/self%20learning/colorlib.com/polygon/adminty/default/form-select.html	(from https://colorlib.com//polygon/adminty/default/index.html)
15:35:43	53936/53936	---MCZ	200	added ('OK')	text/html	date:Mon,%2015%20Oct%202018%2014:34:32%20GMT	https://colorlib.com//polygon/adminty/default/form-masking.html	C:/My%20Web%20Sites/self%20learning/colorlib.com/polygon/adminty/default/form-masking.html	(from https://colorlib.com//polygon/adminty/default/index.html)
15:35:44	66031/66031	---MCZ	200	added ('OK')	text/html	date:Mon,%2015%20Oct%202018%2014:34:34%20GMT	https://colorlib.com//polygon/adminty/default/form-wizard.html	C:/My%20Web%20Sites/self%20learning/colorlib.com/polygon/adminty/default/form-wizard.html	(from https://colorlib.com//polygon/adminty/default/index.html)
15:35:44	51550/51550	---MCZ	200	added ('OK')	text/html	date:Mon,%2015%20Oct%202018%2014:35:13%20GMT	https://colorlib.com//polygon/adminty/default/ready-cloned-elements-form.html	C:/My%20Web%20Sites/self%20learning/colorlib.com/polygon/adminty/default/ready-cloned-elements-form.html	(from https://colorlib.com//polygon/adminty/default/index.html)
